image_id,file_name,species_id,species_name,img_area,total_annotations,total_annotated_area,total_density_%,Clase_8_count,Clase_8_area_sum,Clase_8_area_mean,Clase_8_area_std,Clase_8_density_%,Clase_56_count,Clase_56_area_sum,Clase_56_area_mean,Clase_56_area_std,Clase_56_density_%,Clase_58_count,Clase_58_area_sum,Clase_58_area_mean,Clase_58_area_std,Clase_58_density_%,Clase_79_count,Clase_79_area_sum,Clase_79_area_mean,Clase_79_area_std,Clase_79_density_%,Clase_81_count,Clase_81_area_sum,Clase_81_area_mean,Clase_81_area_std,Clase_81_density_%,Clase_82_count,Clase_82_area_sum,Clase_82_area_mean,Clase_82_area_std,Clase_82_density_%,Clase_83_count,Clase_83_area_sum,Clase_83_area_mean,Clase_83_area_std,Clase_83_density_%,Clase_84_count,Clase_84_area_sum,Clase_84_area_mean,Clase_84_area_std,Clase_84_density_%,Clase_85_count,Clase_85_area_sum,Clase_85_area_mean,Clase_85_area_std,Clase_85_density_%,Clase_86_count,Clase_86_area_sum,Clase_86_area_mean,Clase_86_area_std,Clase_86_density_%,Clase_89_count,Clase_89_area_sum,Clase_89_area_mean,Clase_89_area_std,Clase_89_density_%,Clase_10_count,Clase_10_area_sum,Clase_10_area_mean,Clase_10_area_std,Clase_10_density_%,Clase_V1_count,Clase_V1_area_sum,Clase_V1_area_mean,Clase_V1_area_std,Clase_V1_density_%,Clase_radio_count,Clase_radio_area_sum,Clase_radio_area_mean,Clase_radio_area_std,Clase_radio_density_%
761,0396-10.png,0396,Lophira alata Banks ex C.F.Gaertn.,2250000,33,790339.7000000001,35.12620888888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,52685.030000000006,7526.432857142858,2287.0680422010064,2.341556888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,649290.91,38193.58294117648,18729.59571528266,28.857373777777774,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,88363.76,9818.195555555556,3745.9564890662805,3.927278222222222,0,0.0,0.0,0.0,0.0
762,0396-11.png,0396,Lophira alata Banks ex C.F.Gaertn.,2250000,35,821980.11,36.53244933333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,74718.81999999998,6226.568333333333,3360.3516635285046,3.3208364444444447,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,702057.49,39003.19388888889,17891.968530122223,31.202555111111103,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,45203.8,9040.76,5614.7065522296,2.0090577777777776,0,0.0,0.0,0.0,0.0
763,0426-1.png,0426,Microberlinia brazzavillensis A. Chev.,2250000,85,885651.4700000001,39.36228755555558,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,43653.490000000005,4850.387777777778,1937.792700618269,1.9401551111111113,0,0.0,0.0,0.0,0.0,31,489410.91,15787.448709677416,6749.568148388825,21.751596,15,164692.99,10979.532666666666,7585.994826887493,7.319688444444446,2,38525.11,19262.555,2969.332293033234,1.712227111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,149368.96999999997,5334.60607142857,1961.2611431901921,6.638620888888887,0,0.0,0.0,0.0,0.0
764,0426-12.png,0426,Microberlinia brazzavillensis A. Chev.,2250000,76,964818.4899999999,42.88082177777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,13702.869999999999,4567.623333333333,1118.910783947198,0.6090164444444444,0,0.0,0.0,0.0,0.0,14,217057.21000000005,15504.08642857143,8034.104320499633,9.64698711111111,30,541067.0199999999,18035.567333333332,10472.44094973908,24.047423111111115,1,34206.75,34206.75,0.0,1.5203,0,0.0,0.0,0.0,0.0,3,35306.46,11768.82,12061.754559843273,1.5691760000000001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,123478.18000000001,4939.1272,1973.480477740026,5.487919111111112,0,0.0,0.0,0.0,0.0
765,0430-4.png,0430,Milicia excelsa (Welw.) C.C. Berg,2250000,61,1098071.7200000004,48.80318755555557,0,0.0,0.0,0.0,0.0,11,60141.579999999994,5467.416363636363,3650.882973474424,2.672959111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,140897.52000000002,12808.865454545456,8379.685592060556,6.262112,18,617197.75,34288.76388888889,19533.608196822377,27.43101111111111,2,108955.62,54477.81,11655.792617587187,4.842472,0,0.0,0.0,0.0,0.0,1,48110.25,48110.25,0.0,2.1382333333333334,0,0.0,0.0,0.0,0.0,1,22936.11,22936.11,0.0,1.0193826666666668,0,0.0,0.0,0.0,0.0,17,99832.89,5872.52294117647,3284.37444890531,4.4370173333333325,0,0.0,0.0,0.0,0.0
766,0431-1.png,0431,Millettia laurentii De Wild.,2250000,19,1084703.5599999998,48.20904711111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,4854.8,1618.2666666666667,724.0120890104898,0.2157688888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,33195.02,33195.02,0.0,1.475334222222222,0,0.0,0.0,0.0,0.0,8,1013297.7899999999,126662.22375,62722.64358391837,45.03545733333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,33355.95,4765.135714285714,2804.467229622869,1.4824866666666667,0,0.0,0.0,0.0,0.0
767,0431-10.png,0431,Millettia laurentii De Wild.,2250000,29,1498122.09,66.58320399999998,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,16885.04,5628.346666666667,2327.9316967070436,0.7504462222222221,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1375313.41,125028.4918181818,41655.05986629927,61.12504044444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,105923.64,7061.576,5028.45273670142,4.707717333333333,0,0.0,0.0,0.0,0.0
768,0478-1.png,0478,Peltogyne Vogel,2250000,144,1531635.719999999,68.07269866666662,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,75843.2,4461.364705882353,1699.9709603737267,3.3708088888888885,0,0.0,0.0,0.0,0.0,50,641624.09,12832.481800000001,7189.042531413215,28.516626222222214,0,0.0,0.0,0.0,0.0,13,353698.62,27207.586153846154,18726.161513368377,15.719938666666668,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,234649.29,26072.143333333333,13090.81067571161,10.428857333333333,0,0.0,0.0,0.0,0.0,55,225820.52000000002,4105.827636363635,2228.8406875598102,10.036467555555557,0,0.0,0.0,0.0,0.0
769,0478-13.png,0478,Peltogyne Vogel,2250000,107,1196654.6799999997,53.18465244444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,60073.99,4004.9326666666666,2512.380288239668,2.6699551111111113,0,0.0,0.0,0.0,0.0,33,462368.84,14011.176969696971,7216.929487781007,20.549726222222226,0,0.0,0.0,0.0,0.0,11,306960.59,27905.508181818182,28662.367429952756,13.642692888888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,226639.15000000002,28329.893750000003,12352.224945180567,10.072851111111111,0,0.0,0.0,0.0,0.0,40,140612.11,3515.3027500000003,1641.9102957210566,6.24942711111111,0,0.0,0.0,0.0,0.0
770,0530-2.png,0530,Pterocarpus soyauxii Taub.,2250000,31,608570.73,27.047588,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,6500.61,3250.305,2672.7009983254766,0.28891599999999995,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,117718.94,29429.735,8509.538991561178,5.231952888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,399545.1,30734.238461538458,16348.20005252864,17.75756,1,12450.81,12450.81,0.0,0.5533693333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,72355.27,6577.751818181817,4133.854903096668,3.215789777777778,0,0.0,0.0,0.0,0.0
771,0541-11.png,0541,Pterygota macrocarpa K. Schum.,2250000,30,1627864.83,72.34954799999998,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,1539905.5499999998,118454.27307692307,29174.45836458733,68.44024666666665,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,87959.28,5174.075294117647,2191.1709218649444,3.9093013333333335,0,0.0,0.0,0.0,0.0
772,0541-12.png,0541,Pterygota macrocarpa K. Schum.,2250000,23,868062.62,38.580560888888876,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,803977.14,89330.79333333333,45984.10667765875,35.73231733333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,64085.47999999999,4577.534285714285,1961.7052705106978,2.8482435555555554,0,0.0,0.0,0.0,0.0
773,0550-3.png,0550,Quercus mongolica Fisch. ex Ledeb.,2250000,77,1062426.2000000002,47.218942222222225,14,456408.99999999994,32600.64285714285,18014.325187700964,20.284844444444442,3,3914.95,1304.9833333333333,458.3163494065354,0.17399777777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,36990.89,3362.8081818181818,1355.2683936314472,1.6440395555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,241970.61999999994,5761.205238095239,2697.468629547229,10.75424977777778,7,323140.74,46162.962857142855,16356.062652635072,14.361810666666667
774,0550-4.png,0550,Quercus mongolica Fisch. ex Ledeb.,2250000,64,747049.9800000001,33.20222133333332,10,342152.23999999993,34215.223999999995,12681.988873680659,15.206766222222223,10,10826.49,1082.649,411.48067397442185,0.4811773333333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,14575.12,3643.78,1115.7467364654638,0.6477831111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,213490.98999999996,5770.026756756755,2828.0125662773357,9.488488444444444,3,166005.14,55335.04666666667,6211.402508567072,7.378006222222222
775,0621-1.png,0621,Tectona grandis L.,2250000,45,205414.31000000003,9.12952488888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,86062.43,4098.210952380951,1554.7622063161452,3.8249968888888883,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,38470.39,19235.195,18683.111732900652,1.7097951111111112,0,0.0,0.0,0.0,0.0,22,80881.49,3676.431363636364,2517.802557116396,3.594732888888889,0,0.0,0.0,0.0,0.0
776,0621-2.png,0621,Tectona grandis L.,2250000,26,139633.67,6.205940888888888,0,0.0,0.0,0.0,0.0,2,10551.81,5275.905,537.8749152451711,0.46896933333333335,5,24666.67,4933.334,2631.3348020025883,1.0962964444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,7692.57,3846.285,3990.4651957447268,0.34189200000000003,0,0.0,0.0,0.0,0.0,17,96722.62000000001,5689.565882352942,2313.14517479194,4.298783111111111,0,0.0,0.0,0.0,0.0
777,0258-1.jpg,0258,Entandrophragma cylindricum (Sprague) Sprague,2250000,147,765496.0099999998,34.022044888888864,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,40109.740000000005,2673.9826666666663,1008.0117182741952,1.7826551111111115,78,490655.42,6290.454102564102,5483.8817713437675,21.806907555555544,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,58576.229999999996,19525.41,5545.283908908542,2.603388,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,176154.62000000002,3454.012156862745,1676.1738704517663,7.829094222222224,0,0.0,0.0,0.0,0.0
778,0258-10.jpg,0258,Entandrophragma cylindricum (Sprague) Sprague,2250000,143,926001.54,41.15562400000001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,67971.48999999999,2517.462592592593,1235.8066075507513,3.0209551111111113,75,529247.01,7056.6268,4804.672648031953,23.52208933333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,14653.44,14653.44,0.0,0.6512640000000001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,187054.03,46763.5075,8557.521553901674,8.313512444444445,0,0.0,0.0,0.0,0.0,36,127075.57000000004,3529.876944444444,1681.438714687632,5.647803111111111,0,0.0,0.0,0.0,0.0
779,0259-3.jpg,0259,Entandrophragma utile (Dawe & Sprague) Sprague,2250000,45,268318.53,11.925268,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,17904.280000000002,4476.070000000001,1866.5670561398713,0.7957457777777778,1,2542.73,2542.73,0.0,0.11301022222222222,0,0.0,0.0,0.0,0.0,7,80179.82,11454.26,4533.128797217952,3.563547555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,167691.70000000007,5081.566666666666,2149.5001588198747,7.452964444444443,0,0.0,0.0,0.0,0.0
780,0259-5.jpg,0259,Entandrophragma utile (Dawe & Sprague) Sprague,2250000,41,279369.24,12.41641066666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,22172.21,4434.442,2345.42566855571,0.9854315555555555,3,4103.7699999999995,1367.9233333333332,1159.5213940817707,0.18238977777777782,0,0.0,0.0,0.0,0.0,4,67509.05,16877.2625,6316.887612932892,3.000402222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,45722.009999999995,22861.004999999997,719.1912360770257,2.0320893333333334,0,0.0,0.0,0.0,0.0,27,139862.19999999998,5180.081481481481,2311.5831797405126,6.216097777777777,0,0.0,0.0,0.0,0.0
781,0080-3.jpg,0080,Betula papyrifera Marshall,2250000,84,112369.54000000001,4.994201777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,13696.43,3424.1075,490.3300035945181,0.6087302222222222,80,98673.11,1233.413875,338.846646350561,4.385471555555555,0,0.0,0.0,0.0,0.0
782,0081-3.jpg,0081,Betula pendula Roth,2250000,181,172155.95000000007,7.651375555555557,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,17969.72,2994.9533333333334,1365.5385245780021,0.7986542222222223,175,154186.23000000007,881.0641714285713,277.6351753884204,6.852721333333335,0,0.0,0.0,0.0,0.0
783,0003-13.jpg,0003,Acacia mangium Willd.,2250000,141,688274.1400000002,30.589961777777784,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1613.62,806.81,473.39384786876985,0.07171644444444444,72,342471.93999999994,4756.554722222221,4920.479680472298,15.220975111111107,1,2772.33,2772.33,0.0,0.12321466666666667,0,0.0,0.0,0.0,0.0,12,145111.81000000003,12092.650833333333,6732.9730774524305,6.449413777777777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,196304.44000000003,3635.267407407407,1608.1735401722453,8.724641777777778,0,0.0,0.0,0.0,0.0
784,0003-2.jpg,0003,Acacia mangium Willd.,2250000,169,759249.7299999999,33.74443244444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,9180.67,1530.1116666666667,1068.761959080069,0.40802977777777777,90,449767.83999999997,4997.420444444445,4581.535316644953,19.98968177777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,136099.57,11341.630833333335,5840.110556858972,6.048869777777779,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,164201.65000000002,2691.8303278688527,1432.1192026701399,7.297851111111114,0,0.0,0.0,0.0,0.0
785,0013-2.jpg,0013,Aesculus hippocastanum L.,2250000,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
786,0013-3.jpg,0013,Aesculus hippocastanum L.,2250000,1,168.44,0.007486222222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,168.44,168.44,0.0,0.007486222222222222,0,0.0,0.0,0.0,0.0
787,0479-11.png,0479,Peltogyne catingae Ducke,2250000,99,1153405.6399999994,51.262472888888894,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,487171.75,16799.025862068964,8776.807876090877,21.652077777777777,0,0.0,0.0,0.0,0.0,11,182160.61999999997,16560.056363636362,17004.31346475139,8.096027555555557,17,250764.01,14750.82411764706,7124.090763767734,11.145067111111114,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,112177.48999999999,22435.498,4304.467115662517,4.985666222222223,0,0.0,0.0,0.0,0.0,25,55343.63000000002,2213.7452000000003,875.8494369996858,2.459716888888889,12,65788.14,5482.345,1844.1343968106012,2.9239173333333333
788,0479-12.png,0479,Peltogyne catingae Ducke,2250000,86,1040090.9099999998,46.226262666666656,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,602903.73,17225.820857142855,7743.743550919166,26.795721333333333,0,0.0,0.0,0.0,0.0,6,71771.62,11961.936666666666,8577.476168777543,3.189849777777778,16,255652.07,15978.254374999999,5682.6407980785,11.36231422222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,39471.39,19735.695,97.10697426034982,1.754284,0,0.0,0.0,0.0,0.0,27,70292.09999999999,2603.4111111111115,922.6520177532278,3.1240933333333336,0,0.0,0.0,0.0,0.0
789,0480-1.png,0480,Peltogyne mexicana Martínez,2250000,186,783778.9500000003,34.83462,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,54991.740000000005,1341.2619512195122,665.0341646833624,2.4440773333333334,0,0.0,0.0,0.0,0.0,36,208568.55,5793.570833333333,2779.6372174248877,9.269713333333334,0,0.0,0.0,0.0,0.0,33,385741.31999999995,11689.130909090909,6363.6600711537085,17.144058666666666,7,28463.609999999993,4066.229999999999,2907.9515093217533,1.2650493333333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,106013.72999999997,1536.4308695652176,634.1370601657842,4.711721333333331,0,0.0,0.0,0.0,0.0
790,0480-10.png,0480,Peltogyne mexicana Martínez,2250000,166,782211.5400000005,34.764957333333335,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,22866.360000000004,1345.0800000000002,630.3998618039982,1.0162826666666667,0,0.0,0.0,0.0,0.0,40,230153.91999999995,5753.848,2594.134988485194,10.22906311111111,0,0.0,0.0,0.0,0.0,27,372175.81,13784.28925925926,7262.491291646269,16.541147111111112,9,35587.54,3954.1711111111113,1277.0517479574237,1.5816684444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,121427.90999999997,1663.3960273972605,588.8874165504806,5.396796,0,0.0,0.0,0.0,0.0
791,0613-2.png,0613,Tabebuia rosea (Bert.) DC.,2250000,204,695019.3699999994,30.88974977777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,44046.15000000001,2318.2184210526316,1384.1769117231252,1.9576066666666667,26,109755.99000000002,4221.384230769231,2294.6811234926267,4.878044000000001,2,14927.03,7463.515,235.94031967851535,0.6634235555555557,43,364334.1400000001,8472.886976744187,6779.978114780852,16.192628444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114,161956.05999999997,1420.667192982456,524.8126376980895,7.198047111111116,0,0.0,0.0,0.0,0.0
792,0006-2.jpg,0006,Acer platanoides L.,2250000,300,370750.0000000003,16.477777777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,294,178682.38000000015,607.7631972789115,149.49114317589533,7.941439111111112,6,192067.62,32011.27,4381.827668701726,8.536338666666667
793,0007-5.jpg,0007,Acer pseudoplatanus L.,2250000,277,793106.6400000002,35.24918399999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1725.2,1725.2,0.0,0.07667555555555555,252,163424.81999999998,648.5111904761904,229.18471000433763,7.263325333333335,24,627956.6200000001,26164.85916666666,5870.579175911245,27.909183111111112
794,0461-11.png,0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,2250000,28,496250.4900000001,22.055577333333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,90975.15999999999,5054.175555555555,2533.6615296333075,4.043340444444444,10,405275.32999999996,40527.532999999996,7339.246089550267,18.012236888888886
795,0461-12.png,0461,Ochroma pyramidale (Cav. ex Lam.) Urb.,2250000,28,529301.79,23.524524,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,82321.29999999999,4842.429411764705,1727.7151401868546,3.6587244444444447,11,446980.49,40634.59,8475.507945146413,19.865799555555554
796,0323-3.jpg,0323,Guibourtia demeusei (Harms) J.Léonard,2250000,74,1134205.38,50.409128000000024,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,53298.71,3135.218235294118,882.7189084954741,2.3688315555555555,0,0.0,0.0,0.0,0.0,18,191813.36000000002,10656.297777777778,4342.893706219872,8.525038222222221,0,0.0,0.0,0.0,0.0,2,41312.45,20656.225,9416.279375552214,1.836108888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,58843.380000000005,14710.845000000001,2158.742428120286,2.6152613333333337,0,0.0,0.0,0.0,0.0,8,28782.25,3597.78125,1114.664750233226,1.279211111111111,25,760155.2299999997,30406.209199999998,15011.221292260258,33.78467688888889
797,0323-7.jpg,0323,Guibourtia demeusei (Harms) J.Léonard,2250000,72,1386153.8199999998,61.60683644444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,28019.42,3502.4275,1871.8152650359032,1.2453075555555555,0,0.0,0.0,0.0,0.0,18,230210.78000000003,12789.487777777778,5805.69670766218,10.231590222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,27014.14,13507.07,942.99760339038,1.2006284444444444,0,0.0,0.0,0.0,0.0,10,37694.7,3769.47,1339.5104979556277,1.6753200000000001,34,1063214.7799999998,31271.02294117647,12364.83348807428,47.25399022222222
